[Czas: 11:54:57.876]	[Dziekan] [PID: 316757] Rekrutacja otwarta. Generuję komisje 
[Czas: 11:55:04.888]	[Dziekan] [PID: 316757] Kandydat [PID: 316798] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.888]	[Dziekan] [PID: 316757] Kandydat [PID: 316799] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.888]	[Dziekan] [PID: 316757] Kandydat [PID: 316800] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.889]	[Dziekan] [PID: 316757] Kandydat [PID: 316801] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.889]	[Dziekan] [PID: 316757] Kandydat [PID: 316802] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.889]	[Dziekan] [PID: 316757] Kandydat [PID: 316803] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.889]	[Dziekan] [PID: 316757] Kandydat [PID: 316804] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.889]	[Dziekan] [PID: 316757] Kandydat [PID: 316805] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.889]	[Dziekan] [PID: 316757] Kandydat [PID: 316806] skierowany do komisji A [PID: 316758]
[Czas: 11:55:04.889]	[Dziekan] [PID: 316757] Kandydat [PID: 316807] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.004]	[Dziekan] [PID: 316757] Kandydat [PID: 316808] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.028]	[Dziekan] [PID: 316757] Kandydat [PID: 316809] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.117]	[Dziekan] [PID: 316757] Kandydat [PID: 316810] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.143]	[Dziekan] [PID: 316757] Kandydat [PID: 316811] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.235]	[Dziekan] [PID: 316757] Kandydat [PID: 316812] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.258]	[Dziekan] [PID: 316757] Kandydat [PID: 316813] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.365]	[Dziekan] [PID: 316757] Kandydat [PID: 316814] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.385]	[Dziekan] [PID: 316757] Kandydat [PID: 316815] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316816] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316817] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316818] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316819] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316820] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316821] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316822] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.386]	[Dziekan] [PID: 316757] Kandydat [PID: 316823] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316824] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316825] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316826] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316827] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316828] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316829] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316830] skierowany do komisji A [PID: 316758] |	 Kandydat zdał teorię wcześniej
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316831] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.387]	[Dziekan] [PID: 316757] Kandydat [PID: 316832] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.388]	[Dziekan] [PID: 316757] Kandydat [PID: 316833] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.388]	[Dziekan] [PID: 316757] Kandydat [PID: 316834] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.388]	[Dziekan] [PID: 316757] Kandydat [PID: 316835] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.388]	[Dziekan] [PID: 316757] Kandydat [PID: 316836] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.388]	[Dziekan] [PID: 316757] Kandydat [PID: 316837] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.503]	[Dziekan] [PID: 316757] Kandydat [PID: 316838] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.608]	[Dziekan] [PID: 316757] Kandydat [PID: 316839] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.746]	[Dziekan] [PID: 316757] Kandydat [PID: 316840] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.763]	[Dziekan] [PID: 316757] Kandydat [PID: 316841] skierowany do komisji A [PID: 316758]
[Czas: 11:55:05.892]	[Dziekan] [PID: 316757] Kandydat [PID: 316842] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.024]	[Dziekan] [PID: 316757] Kandydat [PID: 316843] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.155]	[Dziekan] [PID: 316757] Kandydat [PID: 316844] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.213]	[Dziekan] [PID: 316757] Kandydat [PID: 316845] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.329]	[Dziekan] [PID: 316757] Kandydat [PID: 316846] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.483]	[Dziekan] [PID: 316757] Kandydat [PID: 316847] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.516]	[Dziekan] [PID: 316757] Kandydat [PID: 316848] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.519]	[Dziekan] [PID: 316757] Kandydat [PID: 316849] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.647]	[Dziekan] [PID: 316757] Kandydat [PID: 316850] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.795]	[Dziekan] [PID: 316757] Kandydat [PID: 316851] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.819]	[Dziekan] [PID: 316757] Kandydat [PID: 316852] skierowany do komisji A [PID: 316758]
[Czas: 11:55:06.940]	[Dziekan] [PID: 316757] Kandydat [PID: 316853] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.072]	[Dziekan] [PID: 316757] Kandydat [PID: 316854] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.123]	[Dziekan] [PID: 316757] Kandydat [PID: 316855] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.128]	[Dziekan] [PID: 316757] Kandydat [PID: 316856] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.128]	[Dziekan] [PID: 316757] Kandydat [PID: 316857] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316858] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316859] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316860] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316861] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316862] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316863] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316864] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316865] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316866] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316867] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.129]	[Dziekan] [PID: 316757] Kandydat [PID: 316868] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316869] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316870] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316871] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316872] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316873] skierowany do komisji A [PID: 316758] |	 Kandydat zdał teorię wcześniej
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316874] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316875] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316876] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316877] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316878] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316879] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.130]	[Dziekan] [PID: 316757] Kandydat [PID: 316880] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.131]	[Dziekan] [PID: 316757] Kandydat [PID: 316881] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.131]	[Dziekan] [PID: 316757] Kandydat [PID: 316882] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.131]	[Dziekan] [PID: 316757] Kandydat [PID: 316883] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.131]	[Dziekan] [PID: 316757] Kandydat [PID: 316884] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.131]	[Dziekan] [PID: 316757] Kandydat [PID: 316885] skierowany do komisji A [PID: 316758] |	 Kandydat zdał teorię wcześniej
[Czas: 11:55:07.131]	[Dziekan] [PID: 316757] Kandydat [PID: 316886] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316887] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316888] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316889] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316890] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316891] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316892] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316893] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316894] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316895] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.132]	[Dziekan] [PID: 316757] Kandydat [PID: 316896] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316897] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316898] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316899] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316900] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316901] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316902] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316903] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316904] skierowany do komisji A [PID: 316758] |	 Kandydat zdał teorię wcześniej
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316905] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.133]	[Dziekan] [PID: 316757] Kandydat [PID: 316906] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316907] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316908] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316909] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316910] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316911] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316912] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316913] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316914] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316915] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316916] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316917] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.134]	[Dziekan] [PID: 316757] Kandydat [PID: 316918] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316919] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316920] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316921] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316922] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316923] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316924] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316925] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316926] skierowany do komisji A [PID: 316758] |	 Kandydat zdał teorię wcześniej
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316927] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316928] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316929] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.135]	[Dziekan] [PID: 316757] Kandydat [PID: 316930] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316931] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316932] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316933] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316934] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316935] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316936] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316937] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316938] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316939] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316940] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.136]	[Dziekan] [PID: 316757] Kandydat [PID: 316941] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316942] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316943] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316944] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316945] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316946] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316947] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316948] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316949] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316950] skierowany do komisji A [PID: 316758] |	 Kandydat zdał teorię wcześniej
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316951] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316952] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316953] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.137]	[Dziekan] [PID: 316757] Kandydat [PID: 316954] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.280]	[Dziekan] [PID: 316757] Kandydat [PID: 316955] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.434]	[Dziekan] [PID: 316757] Kandydat [PID: 316956] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.573]	[Dziekan] [PID: 316757] Kandydat [PID: 316957] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.715]	[Dziekan] [PID: 316757] Kandydat [PID: 316958] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316959] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316960] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316961] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316962] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316963] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316964] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316965] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316966] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316967] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316968] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316969] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.735]	[Dziekan] [PID: 316757] Kandydat [PID: 316970] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316971] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316972] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316973] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316974] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316975] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316976] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316977] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316978] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316979] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316980] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316981] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.736]	[Dziekan] [PID: 316757] Kandydat [PID: 316982] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.737]	[Dziekan] [PID: 316757] Kandydat [PID: 316983] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.737]	[Dziekan] [PID: 316757] Kandydat [PID: 316984] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.737]	[Dziekan] [PID: 316757] Kandydat [PID: 316985] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.737]	[Dziekan] [PID: 316757] Kandydat [PID: 316986] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.737]	[Dziekan] [PID: 316757] Kandydat [PID: 316987] skierowany do komisji A [PID: 316758]
[Czas: 11:55:07.737]	[Dziekan] [PID: 316757] Kandydat [PID: 316988] skierowany do komisji A [PID: 316758]
